"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"6195756",-117.989462118,33.7323,2013,"3010","0","2","2","-",0,1,"B","Y",,,,,300,5,"G","B","C","RT 39","EDINGER",721,"N","N","2014-03-28",3010,"2013-05-07",237,"1192","242","5","6","0","0",,"0",,"-","Y",,0,0,,,0,,,,"Y",2,"-","-",0,,"N","A","H","-","C","D","0","Y","-","-",1,0,0,0,1,0,0,0,0,"-","-","HUNTINGTON BEACH","ORANGE","CA",-117.59361,33.43942
"6194789",-117.989589998,33.7411,2013,"3024","0","3","2","05",0,1,"A",,,,,"Y",2400,8,"A","C","A","BEACH BL","BISHOP AV",24,"S","N","2014-04-02",3024,"2013-08-21",2151,"142","P31","5","5","0","0",,"0","EAST","-","Y",,0,0,,,0,,,,"Y",2,"A","-",21650,,"N","A","H","-","C","A","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","WESTMINSTER","ORANGE","CA",0,0
"6194720",-117.924564383,33.7447,2013,"3019","0","1","2","11",0,1,"A","Y",,,,,2100,8,"G","B","D","SHANNON","1ST ST",150,"S","N","2014-03-25",3019,"2013-08-26",1906,"3231","WE","5","7","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","A","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6194716",-117.937629739,33.7549,2013,"3019","0","6","2","03",0,2,"A",,,,,,300,8,"C","C","A","EUCLID ST","BUSINESS CENTER PKWY",116,"N","N","2014-03-25",3019,"2013-08-24",128,"2962","WE","5","7","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","C","A","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6194466",-117.79843563,33.8938,2013,"3025","0","6","2","01",0,1,"A",,,,,"Y",300,8,"E","I","A","PALM AV","ORIENTE DR",129,"S","N","2014-04-05",3002,"2013-08-03",21,"9203","740D3","5","5","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",1,"A","-",23153,"A","N","A","H","-","C","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","YORBA LINDA","ORANGE","CA",0,0
"6194403",-117.975772207,33.8103,2013,"3021","0","5","2","12",0,3,"A",,,,,"Y",2400,8,"D","C","A","CERRITOS AV","MAGNOLIA AV",0,,"Y","2014-03-28",3000,"2013-08-23",2330,"3556","797B1","5","4","0","0",,"0","022","-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","C","A","0","Y","D","22",1,0,2,0,0,0,0,0,0,"-","-","STANTON","ORANGE","CA",0,0
"6193210",-117.653082145,33.6747,2013,"3050","0","3","2","08",0,1,"A",,,"Y",,,900,8,"E","I","A","PAULING","DESCARTES",0,"E","N","2014-04-24",3000,"2013-08-21",645,"5013",,"5","5","0","0",,"0","764","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","LAKE FOREST","ORANGE","CA",0,0
"6192182",-118.103014597,33.7446,2013,"3020","0","7","2","08",0,2,"A",,,,,,1500,8,"B","A","A","PACIFIC COAST HWY","MAIN ST",135,"N","N","2014-03-29",3020,"2013-08-04",1409,"300",,"5","4","0","0",,"0",,"-","Y",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","-","-",1,1,0,0,0,0,0,0,0,"-","-","SEAL BEACH","ORANGE","CA",0,0
"6192156",-117.932121087,33.6517,2013,"3004","0","5","2","09",0,1,"A",,"Y",,,,1800,8,"D","G","A","PLACENTIA AV","VICTORIA ST",256,"S","N","2014-03-25",3004,"2013-08-30",1532,"408","B","5","6","0","0",,"0","009","-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.93204,33.65162
"6192132",-117.922252834,33.6363,2013,"3004","0","7","2","11",0,1,"B","Y",,,,,300,8,"G","B","B","NEWPORT BL","17TH ST",16,"S","N","2014-03-25",3004,"2013-08-18",138,"549","03","5","6","0","0",,"0","001","-","Y",,0,0,,,0,,,,"Y",2,"A","-",21456,"B","N","A","H","-","C","A","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.92219,33.63614
"6188959",-117.922294049,33.6361,2013,"3004","0","6","2","21",0,1,"A",,,,,,1800,8,"C","C","A","NEWPORT BL","17TH ST",80,"S","N","2014-03-24",3004,"2013-08-17",1746,"555","3","5","6","0","0",,"0","001","-","Y",,0,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","A","A","0","Y","D","22",1,0,0,0,0,0,0,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.92199,33.63617
"6188073",-117.671141971,33.748,2013,"3000","4","6","2","08",0,1,"A","Y",,,,,900,7,"B","C","E","SANTIAGO CANYON RD","SILVERADO CANYON RD",600,"N","N","2014-03-17",9675,"2013-07-27",810,"19979",,"1","9","0","2",,"2","034","-","Y",,0,0,,,0,,,,"N",3,"A","-",22107,,"N","A","H","-","A","D","0","Y","E","22",1,0,0,0,1,0,0,0,0,"-","-","UNINCORPORATED","ORANGE","CA",-117.67729,33.74786
"6187882",-117.593122144,33.6335,2013,"3048","0","2","2","12",0,3,"A",,,,,,1800,8,"D","C","A","ANTONIO PKWY","BIENVENIDOS",0,,"Y","2014-03-20",3000,"2013-08-20",1625,"3313","893B3","5","4","0","0",,"0","066","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","07",1,0,2,0,0,0,0,0,0,"-","-","RANCHO SANTA MARGARITA","ORANGE","CA",0,0
"6187879",-117.806032186,33.6824,2013,"3026","0","2","2","12",0,2,"A",,,,,,1800,8,"D","C","A","BARRANCA PKWY","WEST YALE LOOP",0,,"Y","2014-03-28",3026,"2013-08-20",1643,"6352",,"5","6","0","0",,"0","00C","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","07",1,0,1,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6186507",-117.997712142,33.8101,2013,"3021","0","1","2","03",0,2,"A",,,,,,1200,8,"B","C","A","CERRITOS AV","PEPPERTREE LN",0,,"Y","2014-10-17",3000,"2013-08-26",1055,"6710","797J1","5","4","0","0",,"0","021","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"M","A","H","-","A","A","0","Y","D","22",1,0,1,0,0,0,0,0,0,"-","-","STANTON","ORANGE","CA",0,0
"6185913",-117.905672211,33.8473,2013,"3001","0","1","2","01",0,4,"A",,,,,"Y",300,8,"D","C","A","EAST LA PALMA AV","NORTH EAST ST",0,,"Y","2014-03-20",3001,"2013-08-26",236,"471","2","5","7","0","0",,"0","025","-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,"A","N","A","H","-","C","A","0","Y","A","01",1,0,3,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6185764",-117.947312233,33.8326,2013,"3001","0","2","2","05",0,1,"A",,"Y",,,,2100,8,"C","G","A","CRESCENT WY","LINCOLN AV",0,,"Y","2014-03-20",3001,"2013-08-20",1853,"583",,"5","7","0","0",,"0","0D1","-","N",,0,0,,,0,,,,"N",2,"A","-",21650,,"N","A","H","-","A","A","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6184998",-118.088384763,33.791,2013,"3013","1","3","2","03",0,1,"A",,,,"Y",,1500,8,"E","I","A","RT 605","SAN GABRIEL RIVER",350,"E","N","2014-04-02",9670,"2013-08-21",1341,"14826",,"1","3","0","1",,"2","061","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","F","26",1,0,0,0,0,0,0,0,0,"TO","-","LOS ALAMITOS","ORANGE","CA",-118.09218,33.78692
"6184673",-117.750600812,33.6491,2013,"3026","1","5","2","08",0,1,"A",,,,,,1800,5,"E","I","A","RT 405","IRVINE CENTER DR",1094,"N","N","2014-02-22",9675,"2013-05-31",1650,"19693",,"2","6","0","1",,"2","407","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",-117.75352,33.64963
"6184511",-117.673639469,33.6529,2013,"3050","0","2","2","09",0,1,"A",,"Y",,,,1800,8,"D","G","A","LAKE FOREST DR","PITTSFORD DR",9,"W","N","2014-03-24",3000,"2013-08-20",1710,"2849","892 A","5","5","0","0",,"0","765","-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","07",1,0,0,0,0,0,1,0,0,"-","-","LAKE FOREST","ORANGE","CA",0,0
"6184417",-117.760974728,33.6519,2013,"3026","1","7","2","01",0,1,"A",,,,,"Y",1200,7,"E","I","A","RT 405","LAGUNA CANYON RD",2187,"S","N","2014-03-22",9675,"2013-07-28",934,"019394",,"1","6","0","1",,"2","407","-","Y",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","A","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",-117.76223,33.64839
"6184390",-117.916628541,33.8541,2013,"3001","3","4","2","03",0,1,"A",,,"Y",,,1200,7,"C","C","A","RT 91","LEMON ST",1022,"E","N","2014-03-29",9670,"2013-07-18",1015,"017858",,"1","7","0","1",,"2","093","-","Y",,0,0,,,0,,,,"Y",6,"A","-",22350,,"F","A","D","-","A","D","0","Y","A","01",1,0,0,0,0,0,0,0,1,"-","-","ANAHEIM","ORANGE","CA",-117.91585,33.85404
"6183441",-117.648470456,33.7237,2013,"3000","4","2","2","08",0,2,"A",,,,,,1800,8,"A","C","A","SANTIAGO CYN RD","JACKSON RANCH RD",1472,"S","N","2014-04-04",9675,"2013-08-13",1710,"020582",,"2","9","0","2",,"2","034","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","ORANGE","CA",-117.64774,33.72058
"6180159",-117.996792116,33.6739,2013,"3010","0","4","2","01",0,1,"A",,"Y",,,"Y",2100,7,"H","I","A","ALABAMA","SPRINGFIELD",13,"N","N","2014-03-22",3010,"2013-07-04",1830,"1211","432","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",1,"A","-",21200,"5","N","A","H","-","A","A","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","HUNTINGTON BEACH","ORANGE","CA",0,0
"6180017",-117.975989119,33.8547,2013,"3001","1","5","2","03",0,2,"A",,,,,,2400,8,"C","C","A","RT 5","MAGNOLIA AV",100,"S","N","2014-03-29",9670,"2013-08-02",2230,"19550",,"3","7","0","1",,"2","500","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","C","D","0","Y","A","07",1,0,1,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",-117.97056,33.55157
"6178044",-117.923450724,33.6325,2013,"3004","0","1","2","11",0,1,"A","Y",,,,"Y",2400,7,"G","B","D","NEWPORT BL","16TH ST",421,"S","N","2014-03-20",3004,"2013-07-22",2349,"549","2","5","6","0","0",,"0","001","-","Y",,0,0,,,0,,,,"Y",2,"A","-",21954,"A","N","A","H","-","D","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.92357,33.63242
"6177880",-117.994188755,33.8562,2013,"3003","3","7","2","03",0,3,"A",,,,,,300,8,"E","I","A","RT 91","BEACH BL",1200,"E","N","2014-03-29",9670,"2013-08-04",250,"18757",,"3","5","0","1",,"2","092","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","C","D","0","Y","A","07",2,0,1,0,0,0,0,0,0,"-","-","BUENA PARK","ORANGE","CA",-117.98986,33.8558
"6177544",-117.881832581,33.7354,2013,"3019","0","6","2","11",0,1,"B","Y",,,,"Y",2400,7,"G","B","E","CUBBON ST","SHELTON ST",311,"W","N","2014-03-27",3019,"2013-07-27",2149,"2939","SC","5","7","0","0",,"0","146","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","F","A","H","-","C","A","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6176465",-117.827834685,33.6225,2013,"3014","0","6","2","03",0,1,"B",,"Y",,,,900,8,"H","A","A","NEWPORT COAST DR","RT 73 ",360,"S","N","2014-03-25",3014,"2013-08-03",809,"1346","64","5","5","0","0",,"0",,"-","Y",,0,0,,,0,,,,"N",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","NEWPORT BEACH","ORANGE","CA",0,0
"6176441",-117.856279114,33.6641,2013,"3026","0","1","2","08",0,1,"A",,,,,,2100,8,"A","I","A","JAMBOREE","BIRCH",77,"S","N","2014-03-25",3026,"2013-08-12",2009,"300",,"5","6","0","0",,"0","00U","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","C","A","0","Y","A","07",1,0,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6176437",-117.864307703,33.6951,2013,"3026","0","4","2","09",0,2,"A",,,,,,1800,8,"D","C","A","COWAN","FITCH",1214,"N","N","2014-03-25",3026,"2013-08-08",1513,"7094",,"5","6","0","0",,"0","00U","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6175761",-118.000126216,33.7392,2013,"3024","0","3","2","10",0,1,"A","Y",,,,,2100,7,"G","B","F","VERMONT ST","COLBY CIR",108,"S","N","2014-03-24",3024,"2013-07-31",1907,"147","P30","5","5","0","0",,"0","WEST","-","N",,0,0,,,0,,,,"N",2,"A","-",21952,,"N","A","H","-","A","A","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","WESTMINSTER","ORANGE","CA",0,0
"6175638",-117.963502109,33.7376,2013,"3024","0","1","2","12",0,8,"A",,,,,,2100,8,"D","C","A","MCFADDEN AV","BUSHARD ST",0,,"Y","2014-03-24",3024,"2013-08-19",1846,"194","P40","5","5","0","0",,"0","EAST","-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",1,0,7,0,0,0,0,0,0,"-","-","WESTMINSTER","ORANGE","CA",0,0
"6175525",-117.905354296,33.7452,2013,"3019","0","1","2","12",0,2,"A",,"Y",,,,600,8,"D","G","A","FAIRVIEW","1ST ST",12,"S","N","2014-03-24",3019,"2013-08-12",338,"3252","WE","5","7","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","L","04",1,0,1,0,0,0,2,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6175140",-117.604381883,33.4175,2013,"3017","1","6","2","07",0,4,"A",,,,,,1500,7,"C","C","A","RT 5","EL CAMINO REAL",400,"S","N","2013-10-23",9690,"2013-07-13",1445,"18646",,"2","5","0","1",,"2","059","-","Y",,0,0,,,0,,,,"Y",3,"A","-",21658,"A","F","A","H","-","A","D","0","Y","-","99",1,0,3,0,0,0,0,0,0,"-","-","SAN CLEMENTE","ORANGE","CA",-117.60318,33.41571
"6175081",-117.763273816,33.5482,2013,"3011","0","1","2","01",0,2,"A",,,,,"Y",2400,8,"F","-","A","PARK AV","HIDDEN VALLEY CANYON RD",328,"E","N","2014-03-24",3011,"2013-08-05",2203,"31216","63","5","4","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","D","D","0","Y","A","01",2,0,0,0,0,0,0,0,0,"-","-","LAGUNA BEACH","ORANGE","CA",0,0
"6174193",-117.779292211,33.8686,2013,"3025","0","5","2","09",0,2,"A",,,,,,2100,6,"D","C","A","FAIRMONT BL","COACHWOOD LN",0,,"Y","2014-03-24",3002,"2013-06-07",1905,"7169","740F6","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","YORBA LINDA","ORANGE","CA",0,0
"6173952",-117.988262118,33.7157,2013,"3010","0","4","2","12",0,1,"A","Y",,,,,1500,8,"G","B","B","A LN","WARNER AV",3,"S","N","2014-04-05",3010,"2013-08-01",1348,"1059","273","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",22450,"A","N","A","H","-","A","A","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","HUNTINGTON BEACH","ORANGE","CA",0,0
"6170309",-117.83083224,33.6721,2013,"3026","1","3","2","03",0,1,"A",,,"Y",,,2100,7,"H","A","A","RT 405","HARVARD AV",362,"S","N","2014-03-22",9675,"2013-07-17",1801,"18187",,"2","6","0","1",,"2","406","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","IRVINE","ORANGE","CA",-117.83065,33.67227
"6168428",-117.829539827,33.6089,2013,"3014","0","2","2","17",0,1,"A","Y",,,,,2100,8,"G","B","B","SAN JOAQUIN HILLS RD","RIDGE PARK RD",16,"E","N","2014-04-04",3014,"2013-08-06",1936,"1374","61","5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21451,"A","N","A","H","-","B","A","0","Y","A","07",1,0,0,0,1,0,0,0,0,"-","-","NEWPORT BEACH","ORANGE","CA",0,0
"6168134",-117.703002168,33.5592,2013,"3040","0","5","2","08",0,2,"A",,,,,,2400,6,"D","C","A","MOULTON PKWY","SILVER SPUR",0,,"Y","2014-03-10",3000,"2013-06-21",2340,"5377","921G7","5","5","0","0",,"0","740","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","01",2,0,0,0,0,0,0,0,0,"-","-","LAGUNA NIGUEL","ORANGE","CA",0,0
"6166243",-117.870483279,33.8705,2013,"3016","0","6","2","09",0,1,"A",,"Y",,,,2100,8,"D","G","A","CENTER ST","BRADFORD AV",149,"E","N","2014-03-27",3016,"2013-08-03",1957,"1241","19","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21804,"A","N","A","H","-","A","A","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","PLACENTIA","ORANGE","CA",0,0
"6165493",-117.660519741,33.5078,2013,"3018","1","4","2","03",0,1,"A",,,,,,1800,8,"C","C","A","RT 5","EL HORNO ST",75,"S","N","2014-03-28",9690,"2013-08-01",1525,"013454",,"2","4","0","1",,"2","057","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","C","-","A","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","SAN JUAN CAPISTRANO","ORANGE","CA",-117.65997,33.50771
"6164227",-118.08686768,33.7751,2013,"3013","1","7","2","11",0,1,"A","Y",,,,,600,8,"G","B","E","RT 405","RT 22",200,"N","N","2014-03-28",9670,"2013-08-04",500,"16194",,"3","3","0","1",,"2","044","-","Y",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","D","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","LOS ALAMITOS","ORANGE","CA",-118.0876,33.77612
"6163321",-117.684132072,33.5924,2013,"3045","0","4","1","03",1,1,"A",,,,,,1200,8,"C","C","A","PASEO DE VALENCIA","LA PAZ RD",0,,"Y","2014-07-18",3000,"2013-08-01",1045,"874","921J3","5","4","0","0",,"0","M46","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","LAGUNA HILLS","ORANGE","CA",0,0
"6163313",-118.005972212,33.8027,2013,"3021","0","5","2","09",0,1,"A",,,"Y",,,1800,4,"D","C","A","KATELLA AV","BRADFORD ST",0,,"Y","2014-02-13",3000,"2013-04-05",1710,"4003","797H2","5","4","0","0",,"0","021","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","D","22",1,0,0,0,0,0,0,0,1,"-","-","STANTON","ORANGE","CA",0,0
"6163232",-117.880562218,33.8254,2013,"3001","0","2","2","10",0,1,"A","Y",,,,,2100,8,"G","B","B","SUNKIST ST","WAGNER AV",0,,"Y","2014-03-25",3001,"2013-08-06",1836,"A1373",,"5","7","0","0",,"0","0D2","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6163167",-117.636341122,33.6623,2013,"3028","0","1","2","08",0,1,"A",,,,,,600,8,"E","I","A","EL TORO RD","PAINTED TRL",2132,"W","N","2014-03-28",3000,"2013-08-05",304,"8737","862F6","5","5","0","0",,"0","18754","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","07",1,0,0,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"6162874",-117.954143107,33.8032,2013,"3001","0","2","2","08",0,2,"A",,,,,,2400,7,"E","I","A","KATELLA AV","DALLAS DR",180,"W","N","2014-03-20",3001,"2013-07-23",2355,"A1278",,"5","7","0","0",,"0","0D1","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","07",2,0,0,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6162293",-117.911583973,33.8473,2013,"3001","0","3","2","07",0,1,"A",,"Y",,,,1500,7,"H","G","A","LA PALMA AV","TOPEKA ST",39,"E","N","2014-03-22",3001,"2013-07-31",1207,"A1252",,"5","7","0","0",,"0","0D2","-","N",,0,0,,,0,,,,"N",2,"A","-",21658,"A","N","A","H","-","A","D","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6162217",-117.689520294,33.5543,2013,"3040","0","5","2","00",0,1,"A",,"Y",,,,1800,7,"H","G","A","RANCHO AZUL","RANCHO NIGUEL",2,"S","N","2014-03-14",3000,"2013-07-26",1530,"5377","951J1","5","5","0","0",,"0","740","-","N",,0,0,,,0,,,,"N",2,"D","-",0,,"F","A","H","-","A","D","0","Y","-","-",1,0,0,0,0,0,1,0,0,"-","-","LAGUNA NIGUEL","ORANGE","CA",0,0
"6162148",-117.64407773,33.4572,2013,"3017","0","5","2","03",0,1,"A",,,"Y",,,2400,7,"E","I","A","CAMINO DE LOS MARES","AVENIDA VAQUERO",167,"W","N","2014-03-22",3000,"2013-07-26",2319,"00001",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","C","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","SAN CLEMENTE","ORANGE","CA",-117.64429,33.45705
"6161345",-117.82687268,33.7335,2013,"3022","0","3","2","09",0,1,"A",,,,,,900,7,"D","C","A","NEWPORT AV","MCFADDEN AV",170,"S","N","2014-03-19",3022,"2013-07-17",747,"1109","SOUTH","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","TUSTIN","ORANGE","CA",-117.82715,33.73346
"6157974",-117.826912184,33.694,2013,"3026","0","7","2","01",0,2,"A",,,,,"Y",300,6,"D","C","A","JAMBOREE RD","BARRANCA PKWY",0,,"Y","2014-03-07",3026,"2013-06-16",250,"472","2","5","6","0","0",,"0","00U","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","A","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6157549",-117.711262128,33.4898,2013,"3040","0","7","2","01",0,3,"A",,,,,"Y",2400,7,"C","C","A","CAMINO DEL AVION","NIGUEL RD",0,,"Y","2014-03-19",3000,"2013-07-28",2344,"5163","971G3","5","5","0","0",,"0","18740","-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,"A","N","A","H","-","C","A","0","Y","D","22",1,0,2,0,0,0,0,0,0,"-","-","LAGUNA NIGUEL","ORANGE","CA",0,0
"6157457",-117.931125226,33.9174,2013,"3008","0","2","2","09",0,3,"A",,,,,,1500,7,"D","C","A","IMPERIAL HWY","HARBOR BL",589,"E","N","2014-03-19",3008,"2013-07-16",1419,"1117",,"5","6","0","0",,"0","0E2","-","Y",,0,0,,,0,,,,"Y",3,"A","-",21801,"A","N","A","H","-","A","D","0","Y","A","08",1,0,2,0,0,0,0,0,0,"-","-","FULLERTON","ORANGE","CA",0,0
"6156123",-117.998722235,33.6877,2013,"3010","0","1","2","09",0,1,"A",,"Y",,,,2100,7,"D","G","A","PROSPECT","PINNACLE",0,,"Y","2014-03-17",3010,"2013-07-22",2021,"251","411","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",21804,"A","N","A","H","-","C","D","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","HUNTINGTON BEACH","ORANGE","CA",0,0
"6156026",-117.654232172,33.6099,2013,"3028","0","5","2","09",0,2,"A",,,,,,2100,7,"D","C","A","MARGUERITE PKY","PUEBLO NUEVO DR",0,,"Y","2014-03-13",3000,"2013-07-26",1945,"1920","892D7","5","5","0","0",,"0","755","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","B","A","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"6151886",-117.971142109,33.6575,2013,"3010","0","3","2","21",0,1,"B",,,"Y",,,1800,7,"F","A","A","MAGNOLIA ST","ATLANTA AV",90,"S","N","2014-03-17",3010,"2013-07-10",1616,"1059","454","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",1,"A","-",22106,,"N","A","H","-","A","A","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","HUNTINGTON BEACH","ORANGE","CA",0,0
